date,type,state,district,property_type,properties
2024-07-01,overhang,Sabah,Beaufort,townhouse,0
2024-07-01,unsold_not_constructed,Sabah,Beaufort,all,28
2024-07-01,unsold_not_constructed,Sabah,Beaufort,cluster,0
2024-07-01,unsold_not_constructed,Sabah,Beaufort,condominium,0
2024-07-01,unsold_not_constructed,Sabah,Beaufort,detached,0
2024-07-01,unsold_not_constructed,Sabah,Beaufort,flat,0
2024-07-01,unsold_not_constructed,Sabah,Beaufort,flat-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Beaufort,house-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Beaufort,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Beaufort,semidetached-2-3-storey,28
2024-07-01,unsold_not_constructed,Sabah,Beaufort,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Beaufort,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Beaufort,townhouse,0
2024-07-01,unsold_under_construction,Sabah,Beaufort,all,241
2024-07-01,unsold_under_construction,Sabah,Beaufort,cluster,0
2024-07-01,unsold_under_construction,Sabah,Beaufort,condominium,0
2024-07-01,unsold_under_construction,Sabah,Beaufort,detached,0
2024-07-01,unsold_under_construction,Sabah,Beaufort,flat,0
2024-07-01,unsold_under_construction,Sabah,Beaufort,flat-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Beaufort,house-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Beaufort,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Beaufort,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Sabah,Beaufort,terrace-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Beaufort,terrace-2-3-storey,241
2024-07-01,unsold_under_construction,Sabah,Beaufort,townhouse,0
2024-07-01,overhang,Sabah,Keningau,all,0
2024-07-01,overhang,Sabah,Keningau,cluster,0
2024-07-01,overhang,Sabah,Keningau,condominium,0
2024-07-01,overhang,Sabah,Keningau,detached,0
2024-07-01,overhang,Sabah,Keningau,flat,0
2024-07-01,overhang,Sabah,Keningau,flat-lowcost,0
2024-07-01,overhang,Sabah,Keningau,house-lowcost,0
2024-07-01,overhang,Sabah,Keningau,semidetached-1-storey,0
2024-07-01,overhang,Sabah,Keningau,semidetached-2-3-storey,0
2024-07-01,overhang,Sabah,Keningau,terrace-1-storey,0
2024-07-01,overhang,Sabah,Keningau,terrace-2-3-storey,0
2024-07-01,overhang,Sabah,Keningau,townhouse,0
2024-07-01,unsold_not_constructed,Sabah,Keningau,all,0
2024-07-01,unsold_not_constructed,Sabah,Keningau,cluster,0
2024-07-01,unsold_not_constructed,Sabah,Keningau,condominium,0
2024-07-01,unsold_not_constructed,Sabah,Keningau,detached,0
2024-07-01,unsold_not_constructed,Sabah,Keningau,flat,0
2024-07-01,unsold_not_constructed,Sabah,Keningau,flat-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Keningau,house-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Keningau,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Keningau,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Keningau,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Keningau,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Keningau,townhouse,0
2024-07-01,unsold_under_construction,Sabah,Keningau,all,29
2024-07-01,unsold_under_construction,Sabah,Keningau,cluster,0
2024-07-01,unsold_under_construction,Sabah,Keningau,condominium,0
2024-07-01,unsold_under_construction,Sabah,Keningau,detached,0
2024-07-01,unsold_under_construction,Sabah,Keningau,flat,0
2024-07-01,unsold_under_construction,Sabah,Keningau,flat-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Keningau,house-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Keningau,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Keningau,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Sabah,Keningau,terrace-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Keningau,terrace-2-3-storey,29
2024-07-01,unsold_under_construction,Sabah,Keningau,townhouse,0
2024-07-01,overhang,Sabah,Kinabatangan,all,0
2024-07-01,overhang,Sabah,Kinabatangan,cluster,0
2024-07-01,overhang,Sabah,Kinabatangan,condominium,0
2024-07-01,overhang,Sabah,Kinabatangan,detached,0
2024-07-01,overhang,Sabah,Kinabatangan,flat,0
2024-07-01,overhang,Sabah,Kinabatangan,flat-lowcost,0
2024-07-01,overhang,Sabah,Kinabatangan,house-lowcost,0
2024-07-01,overhang,Sabah,Kinabatangan,semidetached-1-storey,0
2024-07-01,overhang,Sabah,Kinabatangan,semidetached-2-3-storey,0
2024-07-01,overhang,Sabah,Kinabatangan,terrace-1-storey,0
2024-07-01,overhang,Sabah,Kinabatangan,terrace-2-3-storey,0
2024-07-01,overhang,Sabah,Kinabatangan,townhouse,0
2024-07-01,unsold_not_constructed,Sabah,Kinabatangan,all,0
2024-07-01,unsold_not_constructed,Sabah,Kinabatangan,cluster,0
2024-07-01,unsold_not_constructed,Sabah,Kinabatangan,condominium,0
2024-07-01,unsold_not_constructed,Sabah,Kinabatangan,detached,0
2024-07-01,unsold_not_constructed,Sabah,Kinabatangan,flat,0
2024-07-01,unsold_not_constructed,Sabah,Kinabatangan,flat-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Kinabatangan,house-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Kinabatangan,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kinabatangan,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kinabatangan,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kinabatangan,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kinabatangan,townhouse,0
2024-07-01,unsold_under_construction,Sabah,Kinabatangan,all,0
2024-07-01,unsold_under_construction,Sabah,Kinabatangan,cluster,0
2024-07-01,unsold_under_construction,Sabah,Kinabatangan,condominium,0
2024-07-01,unsold_under_construction,Sabah,Kinabatangan,detached,0
2024-07-01,unsold_under_construction,Sabah,Kinabatangan,flat,0
2024-07-01,unsold_under_construction,Sabah,Kinabatangan,flat-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Kinabatangan,house-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Kinabatangan,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Kinabatangan,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Sabah,Kinabatangan,terrace-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Kinabatangan,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Sabah,Kinabatangan,townhouse,0
2024-07-01,overhang,Sabah,Kota Belud,all,0
2024-07-01,overhang,Sabah,Kota Belud,cluster,0
2024-07-01,overhang,Sabah,Kota Belud,condominium,0
2024-07-01,overhang,Sabah,Kota Belud,detached,0
2024-07-01,overhang,Sabah,Kota Belud,flat,0
2024-07-01,overhang,Sabah,Kota Belud,flat-lowcost,0
2024-07-01,overhang,Sabah,Kota Belud,house-lowcost,0
2024-07-01,overhang,Sabah,Kota Belud,semidetached-1-storey,0
2024-07-01,overhang,Sabah,Kota Belud,semidetached-2-3-storey,0
2024-07-01,overhang,Sabah,Kota Belud,terrace-1-storey,0
2024-07-01,overhang,Sabah,Kota Belud,terrace-2-3-storey,0
2024-07-01,overhang,Sabah,Kota Belud,townhouse,0
2024-07-01,unsold_not_constructed,Sabah,Kota Belud,all,0
2024-07-01,unsold_not_constructed,Sabah,Kota Belud,cluster,0
2024-07-01,unsold_not_constructed,Sabah,Kota Belud,condominium,0
2024-07-01,unsold_not_constructed,Sabah,Kota Belud,detached,0
2024-07-01,unsold_not_constructed,Sabah,Kota Belud,flat,0
2024-07-01,unsold_not_constructed,Sabah,Kota Belud,flat-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Kota Belud,house-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Kota Belud,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kota Belud,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kota Belud,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kota Belud,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kota Belud,townhouse,0
2024-07-01,unsold_under_construction,Sabah,Kota Belud,all,0
2024-07-01,unsold_under_construction,Sabah,Kota Belud,cluster,0
2024-07-01,unsold_under_construction,Sabah,Kota Belud,condominium,0
2024-07-01,unsold_under_construction,Sabah,Kota Belud,detached,0
2024-07-01,unsold_under_construction,Sabah,Kota Belud,flat,0
2024-07-01,unsold_under_construction,Sabah,Kota Belud,flat-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Kota Belud,house-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Kota Belud,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Kota Belud,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Sabah,Kota Belud,terrace-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Kota Belud,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Sabah,Kota Belud,townhouse,0
2024-07-01,overhang,Sabah,Kota Kinabalu,all,735
2024-07-01,overhang,Sabah,Kota Kinabalu,cluster,0
2024-07-01,overhang,Sabah,Kota Kinabalu,condominium,698
2024-07-01,overhang,Sabah,Kota Kinabalu,detached,0
2024-07-01,overhang,Sabah,Kota Kinabalu,flat,0
2024-07-01,overhang,Sabah,Kota Kinabalu,flat-lowcost,0
2024-07-01,overhang,Sabah,Kota Kinabalu,house-lowcost,0
2024-07-01,overhang,Sabah,Kota Kinabalu,semidetached-1-storey,0
2024-07-01,overhang,Sabah,Kota Kinabalu,semidetached-2-3-storey,0
2024-07-01,overhang,Sabah,Kota Kinabalu,terrace-1-storey,0
2024-07-01,overhang,Sabah,Kota Kinabalu,terrace-2-3-storey,37
2024-07-01,overhang,Sabah,Kota Kinabalu,townhouse,0
2024-07-01,unsold_not_constructed,Sabah,Kota Kinabalu,all,0
2024-07-01,unsold_not_constructed,Sabah,Kota Kinabalu,cluster,0
2024-07-01,unsold_not_constructed,Sabah,Kota Kinabalu,condominium,0
2024-07-01,unsold_not_constructed,Sabah,Kota Kinabalu,detached,0
2024-07-01,unsold_not_constructed,Sabah,Kota Kinabalu,flat,0
2024-07-01,unsold_not_constructed,Sabah,Kota Kinabalu,flat-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Kota Kinabalu,house-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Kota Kinabalu,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kota Kinabalu,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kota Kinabalu,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kota Kinabalu,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kota Kinabalu,townhouse,0
2024-07-01,unsold_under_construction,Sabah,Kota Kinabalu,all,1465
2024-07-01,unsold_under_construction,Sabah,Kota Kinabalu,cluster,0
2024-07-01,unsold_under_construction,Sabah,Kota Kinabalu,condominium,1329
2024-07-01,unsold_under_construction,Sabah,Kota Kinabalu,detached,28
2024-07-01,unsold_under_construction,Sabah,Kota Kinabalu,flat,0
2024-07-01,unsold_under_construction,Sabah,Kota Kinabalu,flat-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Kota Kinabalu,house-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Kota Kinabalu,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Kota Kinabalu,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Sabah,Kota Kinabalu,terrace-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Kota Kinabalu,terrace-2-3-storey,80
2024-07-01,unsold_under_construction,Sabah,Kota Kinabalu,townhouse,28
2024-07-01,overhang,Sabah,Kota Marudu,all,21
2024-07-01,overhang,Sabah,Kota Marudu,cluster,0
2024-07-01,overhang,Sabah,Kota Marudu,condominium,0
2024-07-01,overhang,Sabah,Kota Marudu,detached,0
2024-07-01,overhang,Sabah,Kota Marudu,flat,0
2024-07-01,overhang,Sabah,Kota Marudu,flat-lowcost,0
2024-07-01,overhang,Sabah,Kota Marudu,house-lowcost,0
2024-07-01,overhang,Sabah,Kota Marudu,semidetached-1-storey,6
2024-07-01,overhang,Sabah,Kota Marudu,semidetached-2-3-storey,15
2024-07-01,overhang,Sabah,Kota Marudu,terrace-1-storey,0
2024-07-01,overhang,Sabah,Kota Marudu,terrace-2-3-storey,0
2024-07-01,overhang,Sabah,Kota Marudu,townhouse,0
2024-07-01,unsold_not_constructed,Sabah,Kota Marudu,all,0
2024-07-01,unsold_not_constructed,Sabah,Kota Marudu,cluster,0
2024-07-01,unsold_not_constructed,Sabah,Kota Marudu,condominium,0
2024-07-01,unsold_not_constructed,Sabah,Kota Marudu,detached,0
2024-07-01,unsold_not_constructed,Sabah,Kota Marudu,flat,0
2024-07-01,unsold_not_constructed,Sabah,Kota Marudu,flat-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Kota Marudu,house-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Kota Marudu,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kota Marudu,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kota Marudu,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kota Marudu,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kota Marudu,townhouse,0
2024-07-01,unsold_under_construction,Sabah,Kota Marudu,all,0
2024-07-01,unsold_under_construction,Sabah,Kota Marudu,cluster,0
2024-07-01,unsold_under_construction,Sabah,Kota Marudu,condominium,0
2024-07-01,unsold_under_construction,Sabah,Kota Marudu,detached,0
2024-07-01,unsold_under_construction,Sabah,Kota Marudu,flat,0
2024-07-01,unsold_under_construction,Sabah,Kota Marudu,flat-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Kota Marudu,house-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Kota Marudu,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Kota Marudu,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Sabah,Kota Marudu,terrace-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Kota Marudu,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Sabah,Kota Marudu,townhouse,0
2024-07-01,overhang,Sabah,Kuala Penyu,all,0
2024-07-01,overhang,Sabah,Kuala Penyu,cluster,0
2024-07-01,overhang,Sabah,Kuala Penyu,condominium,0
2024-07-01,overhang,Sabah,Kuala Penyu,detached,0
2024-07-01,overhang,Sabah,Kuala Penyu,flat,0
2024-07-01,overhang,Sabah,Kuala Penyu,flat-lowcost,0
2024-07-01,overhang,Sabah,Kuala Penyu,house-lowcost,0
2024-07-01,overhang,Sabah,Kuala Penyu,semidetached-1-storey,0
2024-07-01,overhang,Sabah,Kuala Penyu,semidetached-2-3-storey,0
2024-07-01,overhang,Sabah,Kuala Penyu,terrace-1-storey,0
2024-07-01,overhang,Sabah,Kuala Penyu,terrace-2-3-storey,0
2024-07-01,overhang,Sabah,Kuala Penyu,townhouse,0
2024-07-01,unsold_not_constructed,Sabah,Kuala Penyu,all,0
2024-07-01,unsold_not_constructed,Sabah,Kuala Penyu,cluster,0
2024-07-01,unsold_not_constructed,Sabah,Kuala Penyu,condominium,0
2024-07-01,unsold_not_constructed,Sabah,Kuala Penyu,detached,0
2024-07-01,unsold_not_constructed,Sabah,Kuala Penyu,flat,0
2024-07-01,unsold_not_constructed,Sabah,Kuala Penyu,flat-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Kuala Penyu,house-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Kuala Penyu,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kuala Penyu,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kuala Penyu,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kuala Penyu,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kuala Penyu,townhouse,0
2024-07-01,unsold_under_construction,Sabah,Kuala Penyu,all,0
2024-07-01,unsold_under_construction,Sabah,Kuala Penyu,cluster,0
2024-07-01,unsold_under_construction,Sabah,Kuala Penyu,condominium,0
2024-07-01,unsold_under_construction,Sabah,Kuala Penyu,detached,0
2024-07-01,unsold_under_construction,Sabah,Kuala Penyu,flat,0
2024-07-01,unsold_under_construction,Sabah,Kuala Penyu,flat-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Kuala Penyu,house-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Kuala Penyu,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Kuala Penyu,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Sabah,Kuala Penyu,terrace-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Kuala Penyu,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Sabah,Kuala Penyu,townhouse,0
2024-07-01,overhang,Sabah,Kudat,all,6
2024-07-01,overhang,Sabah,Kudat,cluster,0
2024-07-01,overhang,Sabah,Kudat,condominium,0
2024-07-01,overhang,Sabah,Kudat,detached,0
2024-07-01,overhang,Sabah,Kudat,flat,0
2024-07-01,overhang,Sabah,Kudat,flat-lowcost,0
2024-07-01,overhang,Sabah,Kudat,house-lowcost,0
2024-07-01,overhang,Sabah,Kudat,semidetached-1-storey,0
2024-07-01,overhang,Sabah,Kudat,semidetached-2-3-storey,0
2024-07-01,overhang,Sabah,Kudat,terrace-1-storey,0
2024-07-01,overhang,Sabah,Kudat,terrace-2-3-storey,6
2024-07-01,overhang,Sabah,Kudat,townhouse,0
2024-07-01,unsold_not_constructed,Sabah,Kudat,all,0
2024-07-01,unsold_not_constructed,Sabah,Kudat,cluster,0
2024-07-01,unsold_not_constructed,Sabah,Kudat,condominium,0
2024-07-01,unsold_not_constructed,Sabah,Kudat,detached,0
2024-07-01,unsold_not_constructed,Sabah,Kudat,flat,0
2024-07-01,unsold_not_constructed,Sabah,Kudat,flat-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Kudat,house-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Kudat,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kudat,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kudat,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kudat,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Kudat,townhouse,0
2024-07-01,unsold_under_construction,Sabah,Kudat,all,0
2024-07-01,unsold_under_construction,Sabah,Kudat,cluster,0
2024-07-01,unsold_under_construction,Sabah,Kudat,condominium,0
2024-07-01,unsold_under_construction,Sabah,Kudat,detached,0
2024-07-01,unsold_under_construction,Sabah,Kudat,flat,0
2024-07-01,unsold_under_construction,Sabah,Kudat,flat-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Kudat,house-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Kudat,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Kudat,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Sabah,Kudat,terrace-1-storey,0
2024-07-01,unsold_under_construction,Sabah,Kudat,terrace-2-3-storey,0
2024-07-01,unsold_under_construction,Sabah,Kudat,townhouse,0
2024-07-01,overhang,Sabah,Labuk Sungut,all,0
2024-07-01,overhang,Sabah,Labuk Sungut,cluster,0
2024-07-01,overhang,Sabah,Labuk Sungut,condominium,0
2024-07-01,overhang,Sabah,Labuk Sungut,detached,0
2024-07-01,overhang,Sabah,Labuk Sungut,flat,0
2024-07-01,overhang,Sabah,Labuk Sungut,flat-lowcost,0
2024-07-01,overhang,Sabah,Labuk Sungut,house-lowcost,0
2024-07-01,overhang,Sabah,Labuk Sungut,semidetached-1-storey,0
2024-07-01,overhang,Sabah,Labuk Sungut,semidetached-2-3-storey,0
2024-07-01,overhang,Sabah,Labuk Sungut,terrace-1-storey,0
2024-07-01,overhang,Sabah,Labuk Sungut,terrace-2-3-storey,0
2024-07-01,overhang,Sabah,Labuk Sungut,townhouse,0
2024-07-01,unsold_not_constructed,Sabah,Labuk Sungut,all,0
2024-07-01,unsold_not_constructed,Sabah,Labuk Sungut,cluster,0
2024-07-01,unsold_not_constructed,Sabah,Labuk Sungut,condominium,0
2024-07-01,unsold_not_constructed,Sabah,Labuk Sungut,detached,0
2024-07-01,unsold_not_constructed,Sabah,Labuk Sungut,flat,0
2024-07-01,unsold_not_constructed,Sabah,Labuk Sungut,flat-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Labuk Sungut,house-lowcost,0
2024-07-01,unsold_not_constructed,Sabah,Labuk Sungut,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Labuk Sungut,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Labuk Sungut,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Sabah,Labuk Sungut,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Sabah,Labuk Sungut,townhouse,0
2024-07-01,unsold_under_construction,Sabah,Labuk Sungut,all,0
2024-07-01,unsold_under_construction,Sabah,Labuk Sungut,cluster,0
2024-07-01,unsold_under_construction,Sabah,Labuk Sungut,condominium,0
2024-07-01,unsold_under_construction,Sabah,Labuk Sungut,detached,0
2024-07-01,unsold_under_construction,Sabah,Labuk Sungut,flat,0
2024-07-01,unsold_under_construction,Sabah,Labuk Sungut,flat-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Labuk Sungut,house-lowcost,0
2024-07-01,unsold_under_construction,Sabah,Labuk Sungut,semidetached-1-storey,0
